VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2022-04-21 13:01:19,2022-04-21 13:13:08,1.0,0.85,1.0,N,263,141,2,8.5,0.0,0.5,1.8,0.0,0.3,13.6,2.5,0.0
1,2022-04-21 14:14:13,2022-04-21 14:29:54,1.0,1.9,1.0,N,141,239,2,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5,0.0
2,2022-04-21 14:05:19,2022-04-21 14:27:00,1.0,3.47,1.0,N,249,239,2,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5,0.0
2,2022-04-21 14:01:16,2022-04-21 14:31:53,2.0,10.98,1.0,N,138,230,2,34.0,0.0,0.5,9.02,6.55,0.3,54.12,2.5,1.25
1,2022-04-21 16:46:02,2022-04-21 16:59:19,1.0,1.0,1.0,N,100,163,3,9.5,3.5,0.5,0.0,0.0,0.3,13.8,2.5,0.0
2,2022-04-21 16:23:58,2022-04-21 16:37:47,1.0,1.6,1.0,N,234,161,2,10.0,1.0,0.5,1.0,0.0,0.3,15.3,2.5,0.0
2,2022-04-21 17:11:00,2022-04-21 17:17:25,2.0,0.82,1.0,N,43,230,3,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-04-21 17:46:03,2022-04-21 18:36:23,6.0,9.27,1.0,N,13,116,3,36.5,1.0,0.5,0.0,0.0,0.3,40.8,2.5,0.0
2,2022-04-21 17:47:00,2022-04-21 17:53:30,2.0,1.28,1.0,N,68,234,2,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
1,2022-04-21 17:47:47,2022-04-21 17:51:14,0.0,0.6,1.0,N,163,161,2,4.5,3.5,0.5,1.75,0.0,0.3,10.55,2.5,0.0
1,2022-04-21 17:05:52,2022-04-21 17:55:15,1.0,10.8,1.0,N,162,95,3,38.0,3.5,0.5,0.0,6.55,0.3,48.85,2.5,0.0
2,2022-04-21 18:15:51,2022-04-21 18:24:47,3.0,1.63,1.0,N,24,239,2,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
1,2022-04-21 18:07:06,2022-04-21 18:14:41,1.0,1.7,1.0,N,237,263,2,7.5,3.5,0.5,2.95,0.0,0.3,14.75,2.5,0.0
2,2022-04-21 18:45:27,2022-04-21 19:00:35,1.0,1.52,1.0,N,186,107,2,11.0,1.0,0.5,2.0,0.0,0.3,17.3,2.5,0.0
1,2022-04-21 19:18:00,2022-04-21 19:41:44,1.0,4.5,1.0,N,161,231,3,19.5,3.5,0.5,0.0,0.0,0.3,23.8,2.5,0.0
2,2022-04-21 19:49:48,2022-04-21 19:54:16,1.0,1.04,1.0,N,170,233,2,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-04-21 18:56:19,2022-04-21 19:43:08,2.0,17.18,2.0,N,230,132,3,52.0,4.5,0.5,0.0,6.55,0.3,66.35,2.5,0.0
2,2022-04-21 19:05:17,2022-04-21 19:12:31,1.0,1.25,1.0,N,87,148,2,7.0,1.0,0.5,2.82,0.0,0.3,14.12,2.5,0.0
1,2022-04-21 19:37:38,2022-04-21 19:47:45,1.0,1.7,1.0,N,264,50,2,9.0,3.5,0.5,2.65,0.0,0.3,15.95,2.5,0.0
2,2022-04-21 20:36:46,2022-04-21 21:03:33,1.0,7.37,1.0,N,246,181,2,25.5,0.5,0.5,8.96,6.55,0.3,44.81,2.5,0.0
2,2022-04-21 20:55:56,2022-04-21 21:03:06,1.0,1.95,1.0,N,264,170,2,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5,0.0
1,2022-04-21 20:35:49,2022-04-21 20:48:18,1.0,1.9,1.0,N,125,186,2,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5,0.0
2,2022-04-21 20:23:14,2022-04-21 20:27:14,1.0,1.31,1.0,N,142,239,2,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-04-21 21:03:28,2022-04-21 21:23:32,1.0,8.37,1.0,N,264,262,2,25.0,0.5,0.5,7.07,6.55,0.3,42.42,2.5,0.0
2,2022-04-22 01:19:28,2022-04-22 01:29:56,1.0,3.13,1.0,N,249,237,2,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5,0.0
1,2022-04-22 04:13:01,2022-04-22 04:22:24,1.0,2.9,1.0,N,229,236,2,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5,0.0
2,2022-04-22 07:47:00,2022-04-22 07:52:17,2.0,1.03,1.0,N,137,161,2,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5,0.0
1,2022-04-22 09:46:52,2022-04-22 09:50:32,1.0,0.4,1.0,N,158,249,2,4.0,2.5,0.5,1.83,0.0,0.3,9.13,2.5,0.0
1,2022-04-22 09:22:13,2022-04-22 09:31:24,1.0,1.2,1.0,N,186,107,2,6.5,2.5,0.5,3.0,0.0,0.3,12.8,2.5,0.0
2,2022-04-22 10:32:26,2022-04-22 10:55:55,1.0,4.22,1.0,N,48,75,2,17.5,0.0,0.5,3.5,0.0,0.3,24.3,2.5,0.0
2,2022-04-22 10:53:44,2022-04-22 10:59:48,2.0,0.66,1.0,N,90,234,2,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-04-22 11:34:21,2022-04-22 12:18:23,1.0,9.1,1.0,N,138,237,2,34.0,0.0,0.5,13.15,6.55,0.3,58.25,2.5,1.25
1,2022-04-22 12:23:39,2022-04-22 12:32:24,1.0,0.5,1.0,N,144,144,2,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
2,2022-04-22 12:48:46,2022-04-22 12:57:58,1.0,1.01,1.0,N,162,163,3,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-04-22 12:04:29,2022-04-22 12:11:33,2.0,1.43,1.0,N,140,262,2,7.0,0.0,0.5,2.58,0.0,0.3,12.88,2.5,0.0
2,2022-04-22 13:51:22,2022-04-22 14:10:48,2.0,2.46,1.0,N,237,234,2,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5,0.0
2,2022-04-22 13:14:07,2022-04-22 13:32:14,1.0,3.83,1.0,N,87,90,2,16.0,0.0,0.5,5.79,0.0,0.3,25.09,2.5,0.0
1,2022-04-22 14:15:19,2022-04-22 14:30:36,1.0,2.3,1.0,N,161,113,2,12.0,2.5,0.5,3.8,0.0,0.3,19.1,2.5,0.0
2,2022-04-22 14:18:23,2022-04-22 14:30:15,1.0,2.99,1.0,N,90,143,3,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5,0.0
2,2022-04-22 15:42:43,2022-04-22 16:42:37,1.0,16.94,2.0,N,161,132,2,52.0,0.0,0.5,5.0,6.55,0.3,66.85,2.5,0.0
1,2022-04-22 15:33:45,2022-04-22 15:39:52,1.0,1.5,1.0,N,13,87,2,7.0,2.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-04-22 16:16:59,2022-04-22 16:25:53,1.0,1.55,1.0,N,170,237,2,8.0,1.0,0.5,1.0,0.0,0.3,13.3,2.5,0.0
2,2022-04-22 16:00:57,2022-04-22 16:01:36,2.0,0.1,1.0,N,75,75,3,2.5,1.0,0.5,0.0,0.0,0.3,4.3,0.0,0.0
2,2022-04-22 16:33:52,2022-04-22 16:48:30,1.0,2.62,1.0,N,186,239,2,12.0,1.0,0.5,3.0,0.0,0.3,19.3,2.5,0.0
1,2022-04-22 17:20:25,2022-04-22 17:32:23,1.0,0.8,1.0,N,162,161,2,8.5,3.5,0.5,1.0,0.0,0.3,13.8,2.5,0.0
2,2022-04-22 17:26:22,2022-04-22 17:37:11,1.0,1.35,1.0,N,236,239,3,8.5,1.0,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,2022-04-22 17:59:12,2022-04-22 18:19:54,1.0,2.56,1.0,N,230,249,2,14.0,1.0,0.5,4.58,0.0,0.3,22.88,2.5,0.0
2,2022-04-22 17:50:11,2022-04-22 18:01:21,1.0,2.31,1.0,N,161,238,2,10.0,1.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
1,2022-04-22 17:06:13,2022-04-22 17:16:41,1.0,1.5,1.0,N,236,74,2,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
2,2022-04-22 18:43:33,2022-04-22 18:54:59,1.0,1.85,1.0,N,239,151,2,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-04-22 19:36:43,2022-04-22 20:07:08,1.0,8.06,1.0,N,244,162,2,29.0,1.0,0.5,9.99,0.0,0.3,43.29,2.5,0.0
2,2022-04-22 21:40:10,2022-04-22 21:47:23,5.0,1.46,1.0,N,170,163,3,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5,0.0
2,2022-04-22 21:37:39,2022-04-22 21:48:02,1.0,3.0,1.0,N,107,263,3,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5,0.0
2,2022-04-22 21:02:01,2022-04-22 21:14:15,1.0,2.11,1.0,N,113,170,2,10.0,0.5,0.5,1.0,0.0,0.3,14.8,2.5,0.0
2,2022-04-22 23:30:20,2022-04-22 23:36:30,1.0,1.4,1.0,N,263,237,2,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-04-22 23:30:53,2022-04-22 23:44:30,2.0,2.48,1.0,N,141,163,2,11.0,0.5,0.5,2.5,0.0,0.3,17.3,2.5,0.0
2,2022-04-22 23:38:50,2022-04-22 23:51:10,1.0,1.14,1.0,N,231,148,2,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5,0.0
1,2022-04-22 23:17:15,2022-04-22 23:34:35,2.0,2.9,1.0,N,113,237,2,13.5,3.0,0.5,3.0,0.0,0.3,20.3,2.5,0.0
2,2022-04-23 01:19:46,2022-04-23 01:29:41,1.0,2.14,1.0,N,148,137,2,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,2022-04-23 01:43:57,2022-04-23 02:05:04,1.0,6.13,1.0,N,211,225,2,21.0,0.5,0.5,4.96,0.0,0.3,29.76,2.5,0.0
2,2022-04-23 03:03:13,2022-04-23 03:05:28,1.0,0.69,1.0,N,50,246,2,4.0,0.5,0.5,1.17,0.0,0.3,8.97,2.5,0.0
2,2022-04-23 03:09:13,2022-04-23 03:13:31,1.0,0.83,1.0,N,162,233,2,5.0,0.5,0.5,2.0,0.0,0.3,10.8,2.5,0.0
2,2022-04-23 06:49:48,2022-04-23 06:53:26,1.0,1.6,1.0,N,233,140,3,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,2022-04-23 09:06:17,2022-04-23 09:15:43,1.0,1.59,1.0,N,186,233,2,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-04-23 10:20:04,2022-04-23 10:24:23,2.0,0.8,1.0,N,236,237,2,5.0,0.0,0.5,1.24,0.0,0.3,9.54,2.5,0.0
1,2022-04-23 10:10:41,2022-04-23 10:15:33,2.0,1.1,1.0,N,193,7,2,6.0,0.0,0.5,1.36,0.0,0.3,8.16,0.0,0.0
2,2022-04-23 11:51:07,2022-04-23 12:05:33,1.0,2.86,1.0,N,230,158,2,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,2022-04-23 11:33:21,2022-04-23 11:40:04,1.0,1.01,1.0,N,137,186,2,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
1,2022-04-23 11:26:33,2022-04-23 11:37:11,1.0,1.6,1.0,N,151,239,2,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5,0.0
2,2022-04-23 11:45:59,2022-04-23 11:56:48,1.0,1.38,1.0,N,141,142,2,8.5,0.0,0.5,2.95,0.0,0.3,14.75,2.5,0.0
1,2022-04-23 13:21:11,2022-04-23 13:28:10,1.0,1.1,1.0,N,140,236,2,7.0,2.5,0.5,3.05,0.0,0.3,13.35,2.5,0.0
2,2022-04-23 13:44:45,2022-04-23 13:49:57,2.0,0.83,1.0,N,233,229,2,5.5,0.0,0.5,10.0,0.0,0.3,18.8,2.5,0.0
2,2022-04-23 13:57:20,2022-04-23 14:10:50,1.0,1.7,1.0,N,170,79,2,10.0,0.0,0.5,3.32,0.0,0.3,16.62,2.5,0.0
2,2022-04-23 14:54:54,2022-04-23 15:06:16,1.0,1.69,1.0,N,246,163,3,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,0.0
2,2022-04-23 16:37:58,2022-04-23 17:18:32,1.0,15.96,1.0,N,132,226,3,46.5,0.0,0.5,0.0,0.0,0.3,48.55,0.0,1.25
2,2022-04-23 16:05:35,2022-04-23 16:10:56,2.0,1.18,1.0,N,107,144,3,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0
2,2022-04-23 19:57:40,2022-04-23 20:10:43,1.0,2.98,1.0,N,163,75,2,11.5,0.0,0.5,2.0,0.0,0.3,16.8,2.5,0.0
2,2022-04-23 19:58:16,2022-04-23 19:59:41,1.0,0.37,1.0,N,74,75,3,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0.0,0.0
2,2022-04-23 19:14:54,2022-04-23 19:36:08,1.0,3.38,1.0,N,166,163,3,16.0,0.0,0.5,0.0,0.0,0.3,19.3,2.5,0.0
2,2022-04-23 19:23:39,2022-04-23 19:38:37,1.0,1.49,1.0,N,186,163,3,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5,0.0
2,2022-04-23 19:32:30,2022-04-23 20:18:59,3.0,19.59,2.0,N,132,87,2,52.0,0.0,0.5,9.46,6.55,0.3,72.56,2.5,1.25
2,2022-04-23 20:19:22,2022-04-23 20:29:22,1.0,1.94,1.0,N,148,88,3,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5,0.0
2,2022-04-23 22:32:51,2022-04-23 22:43:55,3.0,2.26,1.0,N,166,239,3,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5,0.0
2,2022-04-23 23:15:39,2022-04-23 23:27:12,1.0,1.96,1.0,N,79,233,2,9.5,0.5,0.5,1.0,0.0,0.3,14.3,2.5,0.0
2,2022-04-23 23:51:42,2022-04-23 23:58:19,1.0,1.15,1.0,N,137,79,2,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-04-23 23:29:40,2022-04-23 23:42:01,1.0,3.67,1.0,N,261,79,2,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5,0.0
2,2022-04-23 23:51:32,2022-04-24 00:01:23,1.0,2.07,1.0,N,113,229,2,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5,0.0
2,2022-04-24 00:22:28,2022-04-24 00:46:25,1.0,7.64,1.0,N,249,112,2,25.0,0.5,0.5,5.76,0.0,0.3,34.56,2.5,0.0
2,2022-04-24 02:41:23,2022-04-24 02:52:00,1.0,1.82,1.0,N,107,246,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,2022-04-24 02:24:43,2022-04-24 02:34:54,1.0,2.06,1.0,N,68,100,2,9.5,0.5,0.5,1.5,0.0,0.3,14.8,2.5,0.0
2,2022-04-24 07:52:08,2022-04-24 08:09:58,1.0,11.25,1.0,N,230,138,2,31.5,0.0,0.5,8.27,6.55,0.3,49.62,2.5,0.0
2,2022-04-24 07:28:59,2022-04-24 07:42:12,1.0,4.42,1.0,N,231,141,2,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5,0.0
1,2022-04-24 08:12:13,2022-04-24 08:18:03,1.0,1.3,1.0,N,239,263,2,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5,0.0
2,2022-04-24 10:15:14,2022-04-24 10:28:00,1.0,2.24,1.0,N,158,164,2,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-04-24 11:51:10,2022-04-24 12:18:48,1.0,10.45,1.0,N,97,138,2,33.0,0.0,0.5,6.76,0.0,0.3,40.56,0.0,0.0
1,2022-04-24 11:34:49,2022-04-24 11:54:14,2.0,7.2,1.0,N,141,256,2,23.0,2.5,0.5,5.25,0.0,0.3,31.55,2.5,0.0
1,2022-04-24 12:14:57,2022-04-24 12:44:08,2.0,4.3,1.0,N,107,239,2,20.5,2.5,0.5,3.3,0.0,0.3,27.1,2.5,0.0
2,2022-04-24 16:07:54,2022-04-24 16:13:35,1.0,1.11,1.0,N,230,143,2,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0
1,2022-04-24 16:06:39,2022-04-24 16:13:26,1.0,1.1,1.0,N,43,237,3,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5,0.0
1,2022-04-24 17:10:06,2022-04-24 17:21:11,1.0,5.3,1.0,N,88,170,3,16.5,2.5,0.5,0.0,0.0,0.3,19.8,2.5,0.0
2,2022-04-24 17:26:51,2022-04-24 17:41:25,1.0,2.87,1.0,N,141,164,2,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,2022-04-24 18:33:02,2022-04-24 18:37:50,1.0,0.92,1.0,N,140,237,3,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-04-24 18:55:19,2022-04-24 19:02:09,4.0,1.54,1.0,N,144,88,3,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,2022-04-24 18:34:15,2022-04-24 18:52:25,1.0,7.57,1.0,N,138,41,2,23.0,0.0,0.5,6.32,6.55,0.3,37.92,0.0,1.25
2,2022-04-24 18:56:58,2022-04-24 19:11:53,1.0,2.04,1.0,N,249,170,2,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-04-24 18:11:53,2022-04-24 18:13:55,1.0,0.65,1.0,N,237,236,2,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5,0.0
2,2022-04-24 19:49:10,2022-04-24 20:03:23,1.0,3.04,1.0,N,87,249,3,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5,0.0
1,2022-04-24 19:27:52,2022-04-24 19:35:08,0.0,1.8,1.0,N,43,170,2,8.0,2.5,0.5,1.0,0.0,0.3,12.3,2.5,0.0
2,2022-04-24 20:18:29,2022-04-24 20:23:33,2.0,0.73,1.0,N,162,163,2,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,2022-04-24 21:56:04,2022-04-24 22:11:21,3.0,3.22,1.0,N,48,263,3,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5,0.0
1,2022-04-24 21:23:44,2022-04-24 21:33:49,2.0,1.8,1.0,N,114,261,3,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,2022-04-24 23:07:22,2022-04-24 23:14:38,1.0,1.77,1.0,N,230,238,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5,0.0
1,2022-04-25 05:09:30,2022-04-25 05:16:40,1.0,2.2,1.0,N,107,141,2,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5,0.0
1,2022-04-25 08:41:40,2022-04-25 09:32:42,1.0,21.1,2.0,N,132,243,2,52.0,1.25,0.5,12.0,6.55,0.3,72.6,0.0,1.25
2,2022-04-25 09:56:40,2022-04-25 10:12:53,1.0,2.01,1.0,N,43,161,3,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5,0.0
2,2022-04-25 09:10:48,2022-04-25 09:24:59,1.0,1.95,1.0,N,230,141,2,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-04-25 13:31:55,2022-04-25 13:35:27,1.0,1.03,1.0,N,263,74,2,5.0,0.0,0.5,3.0,0.0,0.3,11.3,2.5,0.0
2,2022-04-25 14:56:26,2022-04-25 15:10:32,1.0,2.9,1.0,N,170,238,2,12.0,0.0,0.5,3.82,0.0,0.3,19.12,2.5,0.0
2,2022-04-25 15:32:43,2022-04-25 15:39:50,1.0,0.95,1.0,N,162,237,2,6.5,0.0,0.5,0.5,0.0,0.3,10.3,2.5,0.0
1,2022-04-25 15:52:17,2022-04-25 15:59:50,0.0,1.7,1.0,N,263,74,3,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-04-25 16:20:48,2022-04-25 16:33:55,1.0,2.52,1.0,N,163,75,2,11.0,1.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,2022-04-25 16:58:29,2022-04-25 17:51:59,3.0,18.52,2.0,N,132,230,3,52.0,4.5,0.5,0.0,6.55,0.3,67.6,2.5,1.25
1,2022-04-25 17:43:37,2022-04-25 18:08:30,2.0,4.0,1.0,N,162,231,2,17.5,3.5,0.5,4.35,0.0,0.3,26.15,2.5,0.0
2,2022-04-25 17:30:38,2022-04-25 17:54:43,1.0,3.76,1.0,N,234,263,2,17.5,1.0,0.5,4.36,0.0,0.3,26.16,2.5,0.0
1,2022-04-25 18:08:09,2022-04-25 18:41:38,3.0,19.0,3.0,N,239,1,2,69.0,1.0,0.0,17.9,19.25,0.3,107.45,0.0,0.0
2,2022-04-25 18:51:38,2022-04-25 19:41:19,1.0,17.37,1.0,N,138,178,3,52.0,1.0,0.5,0.0,0.0,0.3,55.05,0.0,1.25
2,2022-04-25 18:25:31,2022-04-25 18:36:29,1.0,1.0,1.0,N,237,142,2,8.0,1.0,0.5,2.0,0.0,0.3,14.3,2.5,0.0
2,2022-04-25 19:13:48,2022-04-25 19:44:11,1.0,9.97,1.0,N,138,143,2,31.5,1.0,0.5,0.2,6.55,0.3,43.8,2.5,1.25
1,2022-04-25 19:32:52,2022-04-25 19:35:33,1.0,0.6,1.0,N,229,140,3,4.0,3.5,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-04-25 19:36:59,2022-04-25 19:51:43,1.0,3.05,1.0,N,238,42,3,13.0,1.0,0.5,0.0,0.0,0.3,17.3,2.5,0.0
2,2022-04-25 19:39:37,2022-04-25 19:48:37,1.0,1.74,1.0,N,161,50,3,8.0,1.0,0.5,0.0,0.0,0.3,12.3,2.5,0.0
2,2022-04-25 20:17:42,2022-04-25 20:40:35,1.0,5.41,1.0,N,141,116,2,19.0,0.5,0.5,5.0,0.0,0.3,27.8,2.5,0.0
2,2022-04-25 20:16:45,2022-04-25 20:36:14,1.0,2.72,1.0,N,162,146,2,14.5,1.0,0.5,3.0,0.0,0.3,21.8,2.5,0.0
2,2022-04-25 21:25:12,2022-04-25 21:39:20,1.0,7.9,1.0,N,138,263,3,23.0,0.5,0.5,0.0,6.55,0.3,34.6,2.5,1.25
1,2022-04-25 22:21:42,2022-04-25 22:39:51,2.0,7.1,1.0,N,230,33,3,22.0,3.0,0.5,0.0,0.0,0.3,25.8,2.5,0.0
1,2022-04-25 22:18:21,2022-04-25 22:28:09,1.0,1.3,1.0,N,234,249,2,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5,0.0
2,2022-04-25 22:22:03,2022-04-25 22:43:58,1.0,10.2,1.0,N,138,230,3,30.0,0.5,0.5,0.0,6.55,0.3,41.6,2.5,1.25
2,2022-04-25 22:04:21,2022-04-25 22:30:05,2.0,9.0,1.0,N,132,131,3,29.0,0.5,0.5,0.0,0.0,0.3,31.55,0.0,1.25
2,2022-04-26 00:32:26,2022-04-26 00:40:48,1.0,2.46,1.0,N,239,41,2,9.5,0.5,0.5,3.99,0.0,0.3,17.29,2.5,0.0
2,2022-04-26 00:14:42,2022-04-26 00:22:22,1.0,2.55,1.0,N,90,239,2,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
1,2022-04-26 01:17:08,2022-04-26 01:22:06,1.0,1.3,1.0,N,249,234,2,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5,0.0
2,2022-04-26 01:16:08,2022-04-26 01:28:27,1.0,1.48,1.0,N,79,249,2,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
1,2022-04-26 06:12:02,2022-04-26 06:14:33,1.0,0.7,1.0,N,100,230,2,4.0,2.5,0.5,1.45,0.0,0.3,8.75,2.5,0.0
2,2022-04-26 06:53:03,2022-04-26 07:14:58,2.0,10.21,1.0,N,162,138,2,29.0,0.0,0.5,7.77,6.55,0.3,46.62,2.5,0.0
1,2022-04-26 07:37:00,2022-04-26 07:40:28,0.0,0.6,1.0,N,164,234,2,4.5,2.5,0.5,2.3,0.0,0.3,10.1,2.5,0.0
2,2022-04-26 08:44:27,2022-04-26 08:58:23,1.0,3.31,1.0,N,238,50,2,13.0,0.0,0.5,2.44,0.0,0.3,18.74,2.5,0.0
1,2022-04-26 08:31:35,2022-04-26 08:51:29,1.0,2.1,1.0,N,161,246,2,12.0,2.5,0.5,3.05,0.0,0.3,18.35,2.5,0.0
2,2022-04-26 09:24:05,2022-04-26 09:42:19,1.0,3.13,1.0,N,231,161,2,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5,0.0
1,2022-04-26 09:54:25,2022-04-26 09:59:33,1.0,1.1,1.0,N,114,90,2,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5,0.0
1,2022-04-26 10:20:42,2022-04-26 10:39:37,0.0,3.0,1.0,N,141,234,2,14.0,2.5,0.5,4.3,0.0,0.3,21.6,2.5,0.0
1,2022-04-26 12:48:28,2022-04-26 13:27:42,1.0,11.1,99.0,N,65,119,2,35.2,0.0,0.5,0.0,0.0,0.3,36.0,0.0,0.0
2,2022-04-26 13:07:30,2022-04-26 14:06:10,1.0,20.8,2.0,N,132,239,2,52.0,0.0,0.5,12.0,6.55,0.3,75.1,2.5,1.25
2,2022-04-26 13:41:42,2022-04-26 13:57:54,1.0,2.62,1.0,N,238,50,2,12.0,0.0,0.5,2.0,0.0,0.3,17.3,2.5,0.0
2,2022-04-26 13:07:13,2022-04-26 13:20:38,3.0,1.9,1.0,N,107,161,3,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5,0.0
2,2022-04-26 13:03:10,2022-04-26 13:31:08,1.0,3.5,1.0,N,161,144,2,18.5,0.0,0.5,4.36,0.0,0.3,26.16,2.5,0.0
2,2022-04-26 14:30:56,2022-04-26 14:49:45,1.0,3.07,1.0,N,246,237,2,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5,0.0
2,2022-04-26 16:48:20,2022-04-26 17:27:31,1.0,4.12,1.0,N,148,230,3,24.5,1.0,0.5,0.0,0.0,0.3,28.8,2.5,0.0
2,2022-04-26 16:55:00,2022-04-26 17:03:52,5.0,0.74,1.0,N,161,162,2,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
1,2022-04-26 17:27:42,2022-04-26 17:40:11,1.0,1.2,1.0,N,100,163,2,9.0,3.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,2022-04-26 17:43:36,2022-04-26 18:28:52,1.0,20.02,1.0,N,132,67,2,55.0,1.0,0.5,11.61,0.0,0.3,69.66,0.0,1.25
1,2022-04-26 17:44:06,2022-04-26 18:02:07,0.0,2.4,1.0,N,162,142,2,13.0,3.5,0.5,3.45,0.0,0.3,20.75,2.5,0.0
2,2022-04-26 17:56:04,2022-04-26 18:41:37,1.0,19.13,2.0,N,132,90,2,52.0,4.5,0.5,13.27,6.55,0.3,80.87,2.5,1.25
2,2022-04-26 17:35:28,2022-04-26 17:45:20,1.0,1.14,1.0,N,90,68,2,8.0,1.0,0.5,3.69,0.0,0.3,15.99,2.5,0.0
2,2022-04-26 17:39:26,2022-04-26 17:52:54,1.0,2.11,1.0,N,230,43,2,10.5,1.0,0.5,4.44,0.0,0.3,19.24,2.5,0.0
2,2022-04-26 18:46:48,2022-04-26 18:54:06,1.0,1.15,1.0,N,264,264,2,7.0,1.0,0.5,1.7,0.0,0.3,13.0,2.5,0.0
